transaction_id,customer_id,transaction_date,amount,merchant_category,channel
5764,120,2025-03-21,9810.73,Electronics,Offline
5765,406,2025-04-23,8568.14,Electronics,Online
5766,449,2024-11-21,8784.34,Fashion,Offline
5767,163,2025-03-13,2170.19,Travel,Offline
5768,496,2025-05-29,5889.32,Dining,Online
5769,428,2025-05-31,9004.77,Fashion,Offline
5770,13,2025-03-04,2310.87,Fashion,Online
5771,479,2025-06-06,4503.9,Fashion,Online
5772,170,2025-02-11,9760.73,Fashion,Online
5773,457,2025-04-27,9365.46,Travel,Online
5774,423,2025-03-21,3032.49,Fashion,Online
5775,111,2025-06-23,2972.92,Electronics,Online
5776,175,2024-11-04,537.02,Dining,Offline
5777,496,2024-08-26,8749.83,Electronics,Online
5778,266,2025-03-19,3089.54,Travel,Offline
5779,20,2024-08-23,2490.06,Fashion,Online
5780,98,2025-06-09,9500.37,Dining,Online
5781,81,2024-08-21,7440.51,Groceries,Online
5782,105,2025-06-18,7790.48,Fashion,Offline
5783,486,2025-06-03,4129.77,Groceries,Online
5784,437,2024-09-06,5248.07,Groceries,Offline
5785,46,2024-07-07,6814.33,Fashion,Offline
5786,230,2024-12-21,2729.4,Groceries,Online
5787,171,2025-03-31,3291.92,Dining,Online
5788,66,2025-05-05,3932.79,Groceries,Offline
5789,7,2024-10-29,7404.65,Travel,Offline
5790,393,2024-12-28,6651.22,Groceries,Online
5791,114,2025-04-28,2170.37,Travel,Online
5792,260,2024-11-16,8176.54,Fashion,Offline
5793,305,2024-12-24,7726.58,Travel,Offline
5794,489,2024-11-26,763.88,Dining,Offline
5795,224,2024-07-05,9499.08,Dining,Offline
5796,380,2024-09-14,9379.75,Travel,Online
5797,363,2024-12-30,6059.71,Electronics,Offline
5798,416,2025-05-05,2175.19,Travel,Offline
5799,155,2025-04-08,813.94,Dining,Online
5800,137,2024-08-03,5196.04,Electronics,Online
5801,169,2024-10-02,8084.79,Dining,Online
5802,487,2024-10-17,2793.82,Dining,Offline
5803,306,2025-05-08,6501.21,Electronics,Offline
5804,60,2025-02-12,8380.28,Dining,Online
5805,105,2024-08-28,5455.02,Groceries,Offline
5806,274,2024-10-10,1833.56,Electronics,Offline
5807,334,2024-11-04,309.31,Dining,Online
5808,60,2025-02-22,4715.99,Travel,Online
5809,140,2024-10-25,6189.66,Travel,Offline
5810,408,2024-11-26,3272.99,Electronics,Offline
5811,226,2025-05-09,7265.9,Dining,Offline
5812,199,2024-11-22,3250.11,Dining,Offline
5813,133,2025-01-01,976.58,Electronics,Online
5814,482,2024-10-06,7783.64,Fashion,Offline
5815,9,2025-02-18,9774.16,Dining,Online
5816,95,2024-07-22,8057.57,Groceries,Offline
5817,182,2024-12-27,8468.91,Groceries,Online
5818,7,2024-09-03,9097.04,Fashion,Online
5819,1,2024-07-11,4597.1,Fashion,Online
5820,265,2025-02-16,8760.58,Travel,Offline
5821,147,2024-12-14,9058.68,Electronics,Offline
5822,216,2025-05-02,3180.08,Travel,Offline
5823,35,2025-06-02,5988.81,Fashion,Online
5824,207,2024-11-10,6732.44,Dining,Offline
5825,292,2025-03-19,6467.13,Fashion,Offline
5826,237,2024-12-12,470.5,Electronics,Online
5827,109,2025-05-21,6822.96,Groceries,Online
5828,354,2024-12-19,5526.39,Groceries,Online
5829,233,2025-03-02,295.08,Dining,Online
5830,117,2025-06-11,9101.66,Dining,Online
5831,196,2024-08-14,5380.93,Electronics,Offline
5832,257,2024-07-20,5492.73,Travel,Offline
5833,470,2024-11-13,6474.66,Groceries,Online
5834,451,2025-02-23,5528.46,Electronics,Online
5835,385,2024-12-01,7628.92,Fashion,Online
5836,207,2024-08-09,3695.12,Fashion,Online
5837,491,2024-12-25,7811.52,Fashion,Online
5838,249,2024-10-26,5950.14,Electronics,Online
5839,267,2025-03-02,2249.03,Fashion,Online
5840,423,2024-10-26,7953.55,Travel,Online
5841,105,2024-09-03,6486.5,Dining,Offline
5842,390,2024-08-16,5537.09,Travel,Online
5843,479,2025-01-23,7286.45,Groceries,Online
5844,133,2024-11-08,7504.83,Dining,Offline
5845,288,2025-03-21,6970.36,Fashion,Online
5846,141,2024-10-13,2356.04,Groceries,Online
5847,83,2025-01-20,2087.63,Groceries,Offline
5848,57,2024-08-06,881.57,Fashion,Offline
5849,393,2024-07-28,3744.43,Electronics,Offline
5850,335,2025-04-20,5009.59,Travel,Offline
5851,368,2024-07-12,396.96,Electronics,Offline
5852,403,2024-08-13,3559.96,Dining,Offline
5853,28,2024-09-22,1671.2,Electronics,Online
5854,33,2024-11-03,7333.53,Electronics,Online
5855,192,2024-11-11,7848.25,Dining,Online
5856,129,2025-01-24,9764.35,Groceries,Online
5857,41,2024-12-30,9749.93,Fashion,Offline
5858,303,2024-07-23,4090.13,Groceries,Offline
5859,122,2024-09-13,1443.99,Dining,Online
5860,144,2025-03-20,8774.78,Groceries,Offline
5861,208,2024-10-25,6766.53,Fashion,Online
5862,405,2025-02-10,319.1,Groceries,Offline
5863,186,2025-02-25,9164.29,Groceries,Offline
5864,7,2024-09-16,2037.28,Travel,Online
5865,177,2024-07-28,8739.71,Travel,Online
5866,462,2025-01-05,4360.33,Groceries,Offline
5867,498,2025-04-24,8667.64,Groceries,Offline
5868,315,2024-07-23,3528.72,Travel,Online
5869,178,2025-02-04,5527.36,Travel,Offline
5870,404,2024-08-15,6145.63,Dining,Offline
5871,169,2024-07-18,2006.98,Electronics,Online
5872,262,2024-07-02,5860.76,Fashion,Offline
5873,171,2025-02-26,8786.58,Electronics,Offline
5874,357,2024-06-26,2728.05,Electronics,Online
5875,129,2024-09-05,4055.44,Electronics,Online
5876,82,2024-06-25,713.62,Fashion,Offline
5877,443,2024-10-29,1608.01,Fashion,Offline
5878,51,2024-12-06,1465.93,Dining,Offline
5879,283,2025-03-31,5200.36,Fashion,Online
5880,237,2025-05-22,8431.59,Groceries,Online
5881,432,2025-05-20,1998.42,Groceries,Offline
5882,273,2025-04-14,3449.78,Dining,Offline
5883,49,2025-01-28,1527.64,Travel,Online
5884,100,2024-09-05,1896.75,Dining,Offline
5885,147,2024-11-25,7704.42,Groceries,Offline
5886,440,2024-10-21,1757.15,Fashion,Offline
5887,389,2025-02-03,1820.14,Dining,Online
5888,364,2025-02-09,7583.9,Groceries,Online
5889,465,2024-08-09,1666.11,Electronics,Offline
5890,295,2025-05-12,1902.51,Dining,Online
5891,309,2024-07-14,8861.38,Dining,Offline
5892,491,2025-02-02,9430.53,Travel,Offline
5893,67,2024-11-28,6860.66,Electronics,Online
5894,371,2025-05-29,6007.36,Electronics,Offline
5895,83,2025-06-23,5990.53,Fashion,Offline
5896,252,2024-12-29,3148.89,Travel,Online
5897,272,2024-10-31,9317.07,Groceries,Online
5898,344,2024-07-27,8047.96,Dining,Online
5899,276,2024-07-25,8755.17,Fashion,Offline
5900,61,2024-12-16,5831.7,Fashion,Offline
5901,60,2025-03-15,3106.72,Dining,Offline
5902,14,2024-10-30,1166.33,Fashion,Offline
5903,59,2025-05-21,5433.66,Groceries,Offline
5904,408,2024-09-12,9613.94,Travel,Offline
5905,427,2024-11-02,5482.31,Groceries,Offline
5906,142,2025-04-11,7577.52,Dining,Online
5907,204,2024-09-23,6254.4,Electronics,Online
5908,3,2024-09-18,3919.94,Dining,Offline
5909,387,2025-06-14,962.76,Groceries,Offline
5910,486,2025-04-19,651.76,Fashion,Offline
5911,143,2024-12-24,6925.53,Groceries,Online
5912,499,2024-07-14,4914.34,Travel,Online
5913,267,2025-02-23,214.4,Groceries,Offline
5914,246,2025-03-15,7039.29,Groceries,Online
5915,285,2024-08-29,1513.78,Fashion,Offline
5916,313,2024-11-16,9206.64,Dining,Online
5917,417,2024-10-27,607.12,Dining,Online
5918,416,2024-09-08,4409.23,Electronics,Offline
5919,374,2025-06-11,5998.08,Electronics,Online
5920,285,2025-02-28,3072.12,Electronics,Online
5921,487,2025-06-10,4655.95,Fashion,Online
5922,478,2024-10-13,2456.66,Electronics,Offline
5923,101,2025-03-07,2511.11,Groceries,Online
5924,116,2024-10-24,7700.95,Fashion,Online
5925,285,2025-03-16,1312.86,Groceries,Offline
5926,24,2024-06-29,5225.75,Electronics,Online
5927,132,2024-07-07,5361.46,Electronics,Offline
5928,199,2024-07-29,4137.78,Dining,Online
5929,337,2024-12-14,662.58,Groceries,Offline
5930,246,2025-05-23,3302.11,Fashion,Online
5931,426,2024-07-19,3617.9,Groceries,Offline
5932,222,2025-03-22,2276.78,Electronics,Online
5933,44,2025-04-27,4755.46,Electronics,Offline
5934,335,2025-01-24,467.52,Groceries,Online
5935,164,2024-09-30,2593.91,Fashion,Online
5936,433,2024-08-06,1655.58,Groceries,Offline
5937,6,2025-03-02,1384.97,Electronics,Online
5938,168,2024-12-14,8895.33,Travel,Offline
5939,188,2024-07-17,6038.86,Fashion,Online
5940,312,2024-11-18,5588.55,Groceries,Online
5941,459,2024-09-08,868.78,Electronics,Offline
5942,369,2025-04-22,7873.34,Travel,Online
5943,135,2024-07-31,4965.98,Travel,Offline
5944,347,2025-02-14,2116.2,Fashion,Online
5945,117,2024-08-05,8126.04,Fashion,Online
5946,136,2025-05-26,6738.0,Fashion,Offline
5947,219,2025-05-22,5301.51,Dining,Offline
5948,211,2024-09-29,2646.43,Travel,Online
5949,10,2025-05-06,8599.57,Groceries,Offline
5950,230,2025-01-10,4748.25,Electronics,Online
5951,245,2024-12-01,5400.47,Travel,Online
5952,398,2025-03-10,7899.03,Travel,Offline
5953,68,2025-01-05,7006.78,Electronics,Online
5954,181,2024-12-29,1146.34,Fashion,Offline
5955,27,2025-06-17,8207.96,Groceries,Online
5956,150,2025-04-20,6129.54,Dining,Offline
5957,477,2025-01-04,2542.9,Fashion,Online
5958,166,2025-01-28,4406.06,Electronics,Online
5959,397,2024-08-06,8577.69,Travel,Offline
5960,173,2024-08-06,6000.05,Fashion,Online
5961,393,2025-01-21,8793.43,Fashion,Online
5962,472,2025-03-24,7027.91,Fashion,Online
5963,374,2024-09-19,7783.93,Groceries,Online
5964,384,2025-01-16,2985.2,Fashion,Online
5965,381,2024-08-07,9080.57,Dining,Offline
5966,333,2024-11-19,1442.85,Groceries,Online
5967,494,2024-10-12,1137.03,Fashion,Offline
5968,35,2024-07-03,8722.94,Electronics,Online
5969,341,2024-11-21,203.84,Groceries,Online
5970,413,2024-12-11,4161.81,Fashion,Online
5971,59,2025-02-03,1972.81,Fashion,Offline
5972,309,2024-11-12,1955.46,Groceries,Online
5973,423,2025-01-26,1696.16,Fashion,Online
5974,469,2024-09-23,7188.21,Fashion,Online
5975,292,2024-09-02,7115.34,Dining,Offline
5976,349,2025-05-03,8249.05,Electronics,Offline
5977,80,2025-03-04,5457.47,Travel,Offline
5978,136,2025-02-17,1709.16,Groceries,Online
5979,444,2025-01-17,4738.89,Dining,Online
5980,443,2024-11-21,4009.74,Dining,Offline
5981,81,2024-07-27,6324.65,Dining,Online
5982,340,2024-12-12,3604.01,Fashion,Offline
5983,214,2025-01-21,9237.14,Dining,Online
5984,144,2024-12-26,6904.72,Electronics,Online
5985,19,2024-07-16,9793.38,Travel,Offline
5986,133,2025-05-17,7589.52,Electronics,Online
5987,44,2025-05-22,2156.81,Electronics,Offline
5988,368,2024-09-26,3927.03,Fashion,Online
5989,393,2024-09-28,435.91,Fashion,Offline
5990,455,2024-10-13,508.53,Groceries,Online
5991,402,2025-06-04,5660.01,Dining,Offline
5992,300,2024-07-27,7456.44,Travel,Online
5993,13,2024-07-19,5343.4,Travel,Online
5994,453,2025-03-16,7079.85,Electronics,Offline
5995,337,2025-04-19,7740.6,Fashion,Online
5996,139,2025-04-14,5323.24,Travel,Online
5997,426,2024-10-23,3454.1,Fashion,Offline
5998,257,2024-12-21,765.01,Fashion,Offline
5999,328,2024-10-30,515.21,Electronics,Offline
6000,239,2024-08-07,4488.16,Fashion,Online
6001,417,2025-01-06,4659.57,Electronics,Online
6002,499,2024-07-11,6676.95,Electronics,Offline
6003,472,2024-11-23,6526.23,Groceries,Online
6004,297,2024-11-03,7893.22,Electronics,Online
6005,38,2024-07-15,4973.17,Electronics,Offline
6006,156,2025-02-02,7201.27,Fashion,Offline
6007,211,2025-05-17,905.38,Travel,Offline
6008,300,2025-03-15,4130.07,Travel,Offline
6009,129,2025-03-11,8819.98,Groceries,Online
6010,334,2025-04-26,4369.59,Groceries,Online
6011,11,2025-06-16,3857.6,Travel,Online
6012,141,2025-05-06,2061.28,Electronics,Online
6013,256,2025-01-23,9262.87,Electronics,Offline
6014,68,2025-02-12,619.09,Electronics,Online
6015,441,2025-05-27,8924.3,Groceries,Offline
6016,464,2024-11-29,9776.67,Travel,Online
6017,446,2025-04-14,8458.02,Dining,Online
6018,95,2025-02-15,1601.09,Electronics,Online
6019,456,2024-09-03,6816.02,Travel,Offline
6020,16,2025-06-20,8731.95,Travel,Online
6021,203,2025-02-19,7349.39,Dining,Online
6022,193,2025-01-22,8380.82,Fashion,Online
6023,97,2024-11-23,1456.6,Groceries,Offline
6024,284,2025-03-06,3251.25,Electronics,Online
6025,414,2024-10-13,4100.61,Groceries,Offline
6026,306,2024-08-31,5512.18,Dining,Online
6027,209,2025-01-29,9742.12,Fashion,Online
6028,100,2025-02-03,1013.56,Travel,Online
6029,277,2024-07-20,6526.14,Dining,Online
6030,219,2024-09-01,4964.08,Fashion,Offline
6031,36,2025-05-27,9649.36,Groceries,Online
6032,428,2024-09-29,9987.12,Dining,Offline
6033,475,2025-05-05,827.68,Dining,Online
6034,28,2024-11-29,302.19,Groceries,Offline
6035,236,2025-04-19,7498.97,Electronics,Offline
6036,188,2024-12-08,9431.51,Groceries,Online
6037,237,2025-05-03,9830.83,Electronics,Online
6038,154,2024-07-15,4902.79,Fashion,Online
6039,251,2025-03-28,5824.57,Fashion,Online
6040,67,2025-02-25,9468.89,Groceries,Offline
6041,160,2024-09-23,2223.03,Dining,Offline
6042,135,2024-11-09,2955.27,Fashion,Offline
6043,82,2025-01-20,4151.41,Fashion,Offline
6044,231,2025-06-25,6700.46,Dining,Online
6045,210,2024-10-24,9720.58,Travel,Online
6046,227,2024-11-30,2992.34,Dining,Offline
6047,61,2025-01-20,3167.63,Dining,Offline
6048,375,2025-02-06,1111.52,Dining,Offline
6049,464,2025-05-08,9872.89,Electronics,Online
6050,51,2025-01-20,3152.7,Dining,Online
6051,63,2025-02-28,2490.69,Groceries,Offline
6052,384,2025-04-03,1285.12,Groceries,Online
6053,53,2025-02-28,7908.34,Electronics,Offline
6054,289,2024-12-16,4710.69,Electronics,Offline
6055,199,2024-07-25,7907.15,Dining,Online
6056,386,2025-06-19,2259.71,Dining,Online
6057,323,2025-04-08,7629.22,Travel,Online
6058,147,2024-09-05,9931.25,Groceries,Online
6059,3,2024-10-19,2871.96,Travel,Online
6060,363,2025-03-09,9926.69,Fashion,Offline
6061,465,2025-03-21,9559.87,Fashion,Offline
6062,323,2024-07-03,4207.26,Fashion,Offline
6063,266,2025-01-30,7052.92,Dining,Offline
6064,246,2025-03-16,7080.5,Electronics,Offline
6065,486,2024-08-25,9770.96,Travel,Online
6066,397,2024-11-18,8649.9,Travel,Online
6067,471,2025-03-02,1711.71,Travel,Online
6068,327,2024-07-12,3080.66,Dining,Online
6069,131,2025-04-23,8907.18,Fashion,Online
6070,323,2025-02-26,4111.31,Groceries,Online
6071,455,2025-03-05,5480.82,Dining,Offline
6072,377,2025-02-18,6873.84,Electronics,Online
6073,124,2025-06-01,3822.0,Travel,Online
6074,243,2025-05-04,9328.55,Dining,Online
6075,361,2025-03-20,8975.35,Travel,Online
6076,261,2025-06-15,2903.72,Groceries,Online
6077,217,2024-07-28,439.65,Fashion,Online
6078,148,2024-11-02,4977.17,Dining,Offline
6079,496,2024-11-28,2920.2,Electronics,Online
6080,341,2025-03-13,254.14,Travel,Offline
6081,359,2025-01-30,1333.5,Dining,Online
6082,181,2025-02-11,4364.35,Fashion,Offline
6083,363,2025-05-11,3478.1,Groceries,Online
6084,331,2024-11-02,4196.23,Dining,Offline
6085,1,2025-03-27,4839.84,Travel,Online
6086,438,2025-05-02,1110.77,Electronics,Online
6087,359,2025-03-19,1007.07,Electronics,Offline
6088,42,2024-12-16,1430.9,Fashion,Offline
6089,334,2025-05-19,9877.97,Dining,Online
6090,67,2024-10-01,9186.36,Travel,Offline
6091,309,2025-03-25,6267.83,Groceries,Online
6092,366,2025-04-06,2321.79,Travel,Online
6093,201,2025-01-03,4055.92,Electronics,Offline
6094,235,2024-06-29,1245.36,Fashion,Online
6095,83,2024-10-03,7869.07,Travel,Online
6096,174,2024-07-24,8459.38,Travel,Offline
6097,81,2024-10-11,3797.79,Dining,Offline
6098,265,2024-11-14,6167.19,Fashion,Offline
6099,246,2024-12-13,4879.62,Electronics,Offline
6100,391,2025-05-13,9694.11,Groceries,Online
6101,128,2025-02-18,8285.66,Electronics,Online
6102,423,2024-06-26,7311.7,Electronics,Offline
6103,205,2024-08-03,1674.27,Travel,Online
6104,226,2024-09-23,9196.3,Fashion,Online
6105,121,2024-07-28,5224.4,Groceries,Online
6106,13,2024-08-23,4847.18,Travel,Offline
6107,370,2025-01-17,8629.37,Fashion,Offline
6108,224,2024-09-30,6523.08,Travel,Online
6109,355,2024-10-22,9132.28,Groceries,Offline
6110,82,2024-08-16,2844.04,Dining,Online
6111,269,2025-06-20,2980.8,Groceries,Online
6112,240,2025-01-03,9394.47,Fashion,Offline
6113,118,2025-05-07,7395.92,Fashion,Offline
6114,150,2024-07-15,6735.1,Travel,Offline
6115,64,2025-04-12,4951.88,Fashion,Online
6116,307,2025-05-04,5607.26,Dining,Online
6117,87,2025-06-22,2558.0,Groceries,Online
6118,112,2024-11-25,4943.75,Groceries,Online
6119,436,2024-11-18,408.87,Travel,Offline
6120,302,2024-12-10,8058.26,Fashion,Offline
6121,115,2024-12-29,1983.8,Electronics,Online
6122,421,2025-04-08,6953.83,Fashion,Online
6123,291,2024-12-23,7514.65,Groceries,Offline
6124,190,2024-08-15,2174.48,Dining,Online
6125,31,2024-11-24,6969.39,Dining,Offline
6126,321,2024-07-10,6458.61,Electronics,Offline
6127,46,2025-01-05,561.71,Groceries,Offline
6128,80,2025-06-19,5439.04,Dining,Online
6129,328,2024-08-18,1962.39,Travel,Online
6130,333,2024-07-18,1221.75,Electronics,Online
6131,12,2025-04-07,9017.95,Dining,Online
6132,450,2024-08-19,659.95,Groceries,Online
6133,494,2025-04-08,1079.15,Groceries,Online
6134,386,2024-07-25,3211.31,Electronics,Online
6135,349,2024-08-16,3546.55,Groceries,Online
6136,12,2025-03-02,5815.77,Dining,Offline
6137,320,2024-09-03,8630.56,Groceries,Offline
6138,189,2025-02-08,2012.96,Fashion,Offline
6139,465,2024-11-22,901.39,Travel,Online
6140,276,2024-08-20,1887.94,Fashion,Online
6141,492,2024-10-24,9154.15,Travel,Online
6142,226,2025-04-10,9866.0,Travel,Online
6143,438,2024-08-06,7435.11,Fashion,Offline
6144,363,2025-02-18,7688.15,Electronics,Online
6145,223,2025-05-22,6908.96,Electronics,Offline
6146,23,2025-02-06,4428.82,Fashion,Online
6147,276,2025-04-08,4632.75,Groceries,Online
6148,97,2025-02-22,4840.62,Electronics,Offline
6149,222,2025-04-10,5658.97,Fashion,Online
6150,241,2024-07-29,6092.86,Travel,Offline
6151,114,2024-10-22,1937.35,Groceries,Offline
6152,471,2024-10-04,6371.82,Dining,Online
6153,60,2025-02-18,2106.77,Fashion,Online
6154,246,2025-06-20,6320.39,Dining,Offline
6155,287,2024-09-10,5216.19,Groceries,Online
6156,154,2024-07-10,6474.97,Travel,Offline
6157,258,2025-05-26,3291.0,Groceries,Online
6158,52,2024-10-26,3646.77,Dining,Offline
6159,391,2024-10-18,8536.82,Dining,Online
6160,61,2025-05-31,7813.44,Dining,Online
6161,60,2025-06-14,1124.44,Groceries,Offline
6162,112,2024-09-04,492.92,Dining,Online
6163,440,2025-05-31,8054.31,Fashion,Online
6164,114,2025-05-26,8067.86,Dining,Offline
6165,383,2024-10-01,5924.61,Fashion,Offline
6166,10,2024-10-31,4236.1,Dining,Offline
6167,146,2025-06-14,8431.36,Dining,Offline
6168,226,2024-08-05,9553.96,Groceries,Online
6169,498,2024-08-31,2099.23,Travel,Online
6170,314,2024-07-31,346.17,Groceries,Offline
6171,336,2024-07-26,7685.86,Fashion,Online
6172,493,2025-04-05,3660.79,Groceries,Offline
6173,485,2025-06-09,9581.77,Groceries,Offline
6174,107,2025-02-15,4428.17,Dining,Online
6175,413,2025-05-13,322.79,Travel,Offline
6176,416,2025-03-26,7226.75,Dining,Offline
6177,247,2025-06-06,3357.89,Groceries,Offline
6178,289,2024-11-27,9673.08,Groceries,Online
6179,26,2025-02-20,5726.42,Groceries,Online
6180,136,2024-09-04,1332.71,Electronics,Offline
6181,123,2024-11-10,5680.25,Travel,Online
6182,431,2025-01-31,9812.05,Travel,Offline
6183,420,2024-10-05,7528.4,Fashion,Offline
6184,198,2024-11-30,7472.43,Travel,Offline
6185,438,2024-12-31,6715.39,Dining,Online
6186,196,2024-12-22,4920.32,Fashion,Online
6187,473,2025-04-05,6865.53,Travel,Offline
6188,455,2024-11-27,5979.8,Travel,Offline
6189,390,2024-07-15,2398.81,Travel,Offline
6190,438,2024-12-26,9350.9,Travel,Offline
6191,397,2024-11-07,8484.95,Groceries,Online
6192,160,2024-11-29,4857.58,Fashion,Offline
6193,31,2025-02-22,8983.89,Travel,Online
6194,284,2024-07-11,4795.67,Travel,Online
6195,466,2024-07-08,8449.68,Dining,Offline
6196,355,2025-03-20,364.71,Dining,Online
6197,365,2025-06-08,1531.96,Travel,Offline
6198,266,2024-08-26,2307.52,Travel,Offline
6199,432,2025-04-09,8690.89,Electronics,Online
6200,443,2025-05-09,7610.64,Fashion,Offline
6201,84,2024-09-16,1535.88,Fashion,Offline
6202,91,2025-05-26,431.17,Electronics,Online
6203,481,2025-03-12,978.6,Groceries,Offline
6204,40,2024-09-03,7883.97,Dining,Online
6205,300,2024-12-09,9078.45,Electronics,Offline
6206,271,2025-04-28,662.81,Dining,Offline
6207,12,2025-05-09,4303.24,Travel,Online
6208,44,2025-02-05,5773.51,Groceries,Online
6209,44,2024-07-23,8939.87,Groceries,Offline
6210,91,2024-09-05,456.45,Groceries,Offline
6211,308,2025-03-12,9018.99,Groceries,Offline
6212,353,2024-10-22,374.7,Travel,Offline
6213,343,2025-03-09,2813.55,Travel,Offline
6214,270,2025-06-12,7770.12,Travel,Offline
6215,276,2024-10-18,8184.34,Electronics,Online
6216,47,2025-03-17,5081.65,Fashion,Online
6217,459,2024-12-23,4421.61,Dining,Offline
6218,211,2025-02-24,8642.33,Groceries,Offline
6219,74,2025-02-17,3976.91,Dining,Online
6220,495,2024-08-03,9877.49,Electronics,Online
6221,365,2024-12-23,9402.38,Groceries,Offline
6222,373,2025-02-17,6154.75,Travel,Online
6223,144,2025-06-02,4698.68,Dining,Online
6224,95,2025-05-15,4411.49,Dining,Online
6225,375,2025-05-17,2662.49,Dining,Offline
6226,447,2024-10-31,9282.11,Groceries,Online
6227,249,2025-02-08,1769.68,Travel,Online
6228,118,2024-11-26,6871.19,Electronics,Online
6229,71,2024-12-20,8657.91,Dining,Online
6230,105,2024-10-01,994.78,Dining,Offline
6231,23,2025-03-09,578.53,Electronics,Offline
6232,313,2024-08-02,6517.54,Electronics,Offline
6233,124,2024-06-27,345.1,Fashion,Online
6234,161,2024-06-26,4886.0,Dining,Offline
6235,193,2024-09-27,5645.02,Electronics,Online
6236,220,2025-06-07,7473.74,Dining,Offline
6237,429,2024-07-10,6612.3,Travel,Online
6238,345,2025-01-27,1645.95,Dining,Offline
6239,32,2024-08-21,8567.2,Fashion,Online
6240,236,2025-05-20,1556.75,Fashion,Online
6241,7,2025-05-01,8235.07,Dining,Online
6242,145,2024-07-27,2313.42,Travel,Online
6243,359,2025-03-21,3676.51,Dining,Online
6244,3,2025-03-16,6026.81,Fashion,Online
6245,4,2024-09-11,7750.8,Electronics,Offline
6246,169,2025-02-05,2352.3,Electronics,Online
6247,186,2025-03-15,7241.7,Fashion,Offline
6248,337,2024-10-04,9027.5,Electronics,Online
6249,304,2024-12-25,9994.89,Fashion,Offline
6250,122,2025-03-09,8201.93,Fashion,Online
6251,99,2025-04-10,2677.13,Travel,Offline
6252,142,2025-05-25,9887.2,Electronics,Offline
6253,1,2024-10-17,6485.17,Groceries,Offline
6254,76,2024-11-17,338.27,Dining,Online
6255,257,2025-02-28,4205.11,Groceries,Online
6256,97,2024-09-06,4982.3,Electronics,Online
6257,54,2025-04-22,8825.26,Groceries,Offline
6258,474,2025-03-25,1850.68,Dining,Offline
6259,184,2024-09-08,1112.6,Fashion,Offline
6260,342,2024-09-20,7920.26,Travel,Online
6261,65,2024-12-10,1728.92,Electronics,Online
6262,267,2024-07-02,7281.4,Groceries,Online
6263,393,2024-12-21,9950.73,Travel,Offline
6264,333,2025-03-30,4957.37,Electronics,Offline
6265,249,2025-02-17,2947.73,Groceries,Online
6266,470,2025-02-08,1310.82,Groceries,Offline
6267,73,2025-05-30,5789.67,Electronics,Offline
6268,413,2025-05-01,7309.46,Fashion,Offline
6269,213,2024-12-16,5135.75,Electronics,Online
6270,461,2025-04-20,4278.95,Fashion,Online
6271,365,2025-04-21,4010.92,Electronics,Online
6272,439,2024-11-13,6434.41,Dining,Offline
6273,102,2024-11-09,8743.11,Dining,Online
6274,338,2024-11-28,5331.37,Electronics,Online
6275,21,2025-06-04,7544.8,Fashion,Online
6276,102,2025-05-14,6343.7,Dining,Online
6277,230,2025-04-01,4588.45,Travel,Online
6278,230,2025-05-11,2170.22,Dining,Online
6279,25,2024-08-16,1486.07,Groceries,Offline
6280,184,2024-12-21,3148.81,Dining,Offline
6281,191,2025-01-14,1979.57,Travel,Online
6282,120,2024-11-21,7117.26,Travel,Online
6283,296,2025-03-22,5981.74,Electronics,Offline
6284,433,2024-11-26,2409.41,Groceries,Offline
6285,469,2024-10-23,8592.75,Fashion,Online
6286,59,2024-08-21,6771.1,Groceries,Online
6287,231,2025-02-10,875.32,Dining,Online
6288,231,2024-11-28,8937.94,Electronics,Online
6289,18,2025-06-03,4423.32,Groceries,Offline
6290,335,2024-08-17,505.26,Groceries,Offline
6291,183,2025-03-30,7965.44,Fashion,Online
6292,199,2025-06-07,4404.38,Dining,Online
6293,479,2024-11-03,618.21,Fashion,Offline
6294,399,2024-12-13,3000.65,Electronics,Offline
6295,318,2025-06-17,507.64,Fashion,Online
6296,379,2024-10-25,5088.68,Groceries,Offline
6297,26,2025-05-07,5369.45,Fashion,Offline
6298,406,2024-11-22,3839.96,Electronics,Online
6299,104,2025-04-04,6532.63,Dining,Online
6300,22,2025-01-31,6412.9,Electronics,Offline
6301,366,2025-04-24,5847.21,Electronics,Online
6302,279,2024-06-25,4769.03,Fashion,Online
6303,225,2024-10-13,1542.35,Fashion,Online
6304,286,2024-07-11,2459.56,Electronics,Online
6305,144,2025-05-29,1486.45,Fashion,Offline
6306,117,2024-09-01,3117.23,Groceries,Offline
6307,72,2024-08-21,6464.38,Travel,Offline
6308,177,2025-02-14,8607.05,Electronics,Offline
6309,403,2024-11-29,8271.35,Dining,Offline
6310,167,2025-06-18,1170.4,Travel,Offline
6311,293,2025-05-27,2637.73,Electronics,Online
6312,463,2024-11-21,3836.71,Travel,Offline
6313,3,2025-04-06,7140.66,Fashion,Offline
6314,472,2025-02-14,9660.85,Travel,Online
6315,208,2025-05-20,856.67,Electronics,Offline
6316,465,2025-01-05,691.55,Groceries,Offline
6317,66,2025-05-21,2866.5,Groceries,Offline
6318,389,2025-03-10,8799.94,Travel,Online
6319,385,2024-08-25,2360.12,Travel,Online
6320,106,2025-05-05,8082.99,Travel,Online
6321,480,2025-02-01,2151.04,Electronics,Offline
6322,48,2024-07-19,7377.02,Dining,Online
